image_name,blip_caption,vit_gpt2_caption,best_model,best_score,best_description_spanish
ohccr_cr_000001893.jpg,a vase with a design of a lion,a ceramic vase with a picture of a horse on it ,0,0.876526892185211,un jarrón con un diseño de león
ohccr_cr_000002229.jpg,a bowl with a bird and flowers on it,a bowl with a bowl shaped like a bird on it ,0,0.74587482213974,un tazón con un pájaro y flores en él
ohccr_cr_000001935.jpg,a sculpture of a prison cell with a ball on top,a toy elephant with a clock on top ,0,0.999999642372131,una escultura de una celda de prisión con una pelota en la parte superior
ohccr_cr_000001925.jpg,a blue and white vase,a blue vase with a picture of a bird on it ,0,0.907815754413605,un jarrón azul y blanco
ohccr_cr_000002219.jpg,a group of three white and brown vases,three metal vases sitting on top of a cement floor ,1,0.969469249248505,tres jarrones de metal sentados en la parte superior del suelo de cemento
ohccr_cr_000002237.jpg,a small green box with a red candle inside,a red and white fire hydrant sitting on top of a table ,0,0.999538421630859,una pequeña caja verde con una vela roja dentro
ohccr_cr_000001987.jpg,a green vase,a green and white vase sitting on a table ,0,0.775302588939667,un jarrón verde
ohccr_cr_000001867.jpg,a drawing of a woman ' s face on a wall,a collage of photos of a man with a cat on his head ,0,0.988313019275665,un dibujo de la cara de una mujer en una pared
ohccr_cr_000002253.jpg,a bunch of oranges in a cage,a cage filled with lots of food ,0,0.832498252391815,un montón de naranjas en una jaula
ohccr_cr_000002223.jpg,a leather armor with a tree on top,a piece of cake with a needle sticking out of it ,0,0.999992966651916,una armadura de cuero con un árbol en la parte superior
ohccr_cr_000002099.jpg,a small table with a small base,a statue of a man on a horse ,0,0.981281876564026,una mesa pequeña con una base pequeña
ohccr_cr_000002021.jpg,a sculpture of a tree with a clock on top,a statue of a man with a large clock on top of it ,0,0.992423117160797,una escultura de un árbol con un reloj en la parte superior
ohccr_cr_000002173.jpg,"a large, blue and brown vase with a bird on top",a fire hydrant with a blue and white design ,0,0.993512213230133,"un jarrón grande, azul y marrón con un pájaro en la parte superior"
ohccr_cr_000002125.jpg,a small green statue with horns and horns,a statue of a bear with a clock on it ,0,0.999465644359589,una pequeña estatua verde con cuernos y cuernos
ohccr_cr_000002129.jpg,a sculpture of a hat made out of metal,a hat with a flower in it ,0,0.999923825263977,una escultura de un sombrero hecho de metal
ohccr_cr_000002233.jpg,a hand holding a small object,a large pile of paper with a picture of a bear on it ,0,0.999989986419678,una mano sosteniendo un objeto pequeño
ohccr_cr_000001889.jpg,a tall sculpture of a cat made of orange and black paint,a fire hydrant with a decorative design on it ,0,0.969392836093903,una alta escultura de un gato hecha de pintura naranja y negra
ohccr_cr_000001965.jpg,a wooden sculpture of a human skeleton,a large wooden statue of a bear with a hammer ,0,0.999985575675964,una escultura de madera de un esqueleto humano
ohccr_cr_000002081.jpg,a plate with a woman riding a horse,a painting of a woman holding a bowl of flowers ,0,0.999824702739716,un plato con una mujer montando un caballo
ohccr_cr_000001909.jpg,a ceramic vase with a bird design on it,a statue of a man with a blue and white face ,0,0.999959588050842,un jarrón de cerámica con un diseño de pájaro en él
ohccr_cr_000002187.jpg,a statue of a man with a hat and a small machine,a statue of a man and a statue of a woman ,0,0.919100284576416,una estatua de un hombre con un sombrero y una pequeña máquina
ohccr_cr_000002121.jpg,a small black and yellow owl shaped vase,a statue of a cat with a flower in it's mouth ,0,0.99997091293335,un pequeño jarrón en forma de búho negro y amarillo
ohccr_cr_000001957.jpg,a ceramic mushroom with holes and a mushroom cap,a small vase with a flower inside of it ,0,0.999107182025909,una seta de cerámica con agujeros y una tapa de setas
ohccr_cr_000002179.jpg,a green vase with a snake on it,a decorative vase with a flower on it ,0,0.996741592884064,un jarrón verde con una serpiente en él
ohccr_cr_000001879.jpg,a small plate with a flower design on it,a pair of shoes with a small piece of fabric ,0,0.987120032310486,un pequeño plato con un diseño de flores en él
ohccr_cr_000001943.jpg,a vase with a bird on it,a large blue vase sitting on a table ,0,0.696042656898499,un jarrón con un pájaro en él
ohccr_cr_000002225.jpg,a sculpture of a man sitting in a cage,a cat is sitting in a cage with a bird ,0,0.999729216098785,una escultura de un hombre sentado en una jaula
ohccr_cr_000002097.jpg,"a large, old, brown and green vase with a hole in the center",a small round object with a face on it ,1,0.849957346916199,un pequeño objeto redondo con una cara en él
ohccr_cr_000002243.jpg,a group of vases and bowls,two vases with different designs on a table ,0,0.999026298522949,un grupo de jarrones y cuencos
ohccr_cr_000001953.jpg,a green and black vase with a handle,a green vase with a blue and white design ,0,0.983101010322571,un jarrón verde y negro con asa
ohccr_cr_000002071.jpg,a sculpture of a woman and a man,a doll of a bear and a turkey in a basket ,0,0.990385293960571,una escultura de una mujer y un hombre
ohccr_cr_000002217.jpg,two drawings of a man with a suit and tie,a collage of photos of a woman in a suit and a man in a suit ,0,0.97945761680603,dos dibujos de un hombre con traje y corbata
ohccr_cr_000002005.jpg,a white background,a metal object with a metal face on it ,1,0.999474704265594,un objeto metálico con una cara metálica en él
ohccr_cr_000002025.jpg,a vase with a geometric design on it,a large vase with a picture of a horse on it ,0,0.998256385326386,un jarrón con un diseño geométrico
ohccr_cr_000001961.jpg,a brown vase with a brown and blue pattern,a vase with a picture of a man on it ,0,0.974104821681976,un jarrón marrón con un patrón marrón y azul
ohccr_cr_000001939.jpg,a wheelbark with a bunch of flowers in it,a basket filled with a bunch of bananas ,0,0.884119749069214,una carretilla con un manojo de flores en ella
ohccr_cr_000002087.jpg,a white plate with blue and black designs,a white plate with a picture of a dog on it ,0,0.999787271022797,una placa blanca con diseños azules y negros
ohccr_cr_000002167.jpg,a green and gold leaf on a white wall,a painting of a statue of a man with a knife ,0,0.9992915391922,una hoja verde y dorada en una pared blanca
ohccr_cr_000002079.jpg,a chinese green glazed vase,a black and gold vase with a face on it ,0,0.995902359485626,un jarrón de vidrio verde chino
ohccr_cr_000002239.jpg,a sculpture made out of metal and a metal tube,a fire hydrant with a cross on it ,0,0.999834060668945,una escultura hecha de metal y un tubo de metal
ohccr_cr_000001915.jpg,a vase with flowers on it,a large vase with a small flower in it ,0,0.745782971382141,un jarrón con flores en él
ohccr_cr_000001903.jpg,a white plate with a pattern of small flowers,a white plate with a bunch of small circles around it ,1,0.925087034702301,un plato blanco con un montón de pequeños círculos alrededor
ohccr_cr_000002175.jpg,a vase with a design of a dragon,a vase with a picture of a woman on it ,0,0.987193763256073,un jarrón con un diseño de dragón
ohccr_cr_000002153.jpg,a bird sitting on top of a cup,a black and white cat sitting on top of a ceramic pot ,0,0.921671032905579,un pájaro sentado encima de una taza
ohccr_cr_000001883.jpg,a group of four pieces of glass with different colors,a series of photos of different colored and shaped objects ,1,0.972570598125458,una serie de fotos de objetos de diferentes colores y formas
ohccr_cr_000001931.jpg,a clay sculpture of a man with a gun,a statue of a bear with a bird on it ,1,0.887124240398407,una estatua de un oso con un pájaro en ella
ohccr_cr_000002029.jpg,three pieces of clay,two pieces of black leather are on a table ,0,0.984855949878693,tres piezas de arcilla
ohccr_cr_000002171.jpg,three clay sculptures of a woman ' s head and torso,a pair of scissors on a table ,0,0.99968957901001,tres esculturas de arcilla de la cabeza de una mujer y torso
ohccr_cr_000002127.jpg,a blue and white plate with a bird on it,a plate with a picture of a cat on it ,0,0.999824821949005,un plato azul y blanco con un pájaro en él
ohccr_cr_000002011.jpg,a group of tombstones sitting on top of a pile of dirt,a wooden table with a bunch of logs on it ,0,0.999947428703308,un grupo de lápidas sentadas sobre un montón de tierra
ohccr_cr_000002251.jpg,a pair of green and white vases,two metal vases with a flower in them ,0,0.951388776302338,un par de jarrones verdes y blancos
ohccr_cr_000002159.jpg,a blue and white stone sculpture of a skull,a blue and white sculpture of a person ,0,0.990843772888184,una escultura de piedra azul y blanca de un cráneo
ohccr_cr_000001975.jpg,a ceramic sculpture of a bird in a bowl,a small brown bird sitting on top of a brown object ,0,0.999554097652435,una escultura de cerámica de un pájaro en un tazón
ohccr_cr_000002155.jpg,a bronze plate with a drawing of a man on it,a painting of a white and blue bird on a white surface ,0,0.999998807907104,una placa de bronce con un dibujo de un hombre en ella
ohccr_cr_000002259.jpg,a small stone tower with a green and brown top,a small vase with a flower on top of it ,1,0.7942014336586,un pequeño jarrón con una flor encima
ohccr_cr_000002095.jpg,a statue of a bee and a bee on a rock,a statue of a bear on a rock ,0,0.999718248844147,una estatua de una abeja y una abeja en una roca
ohccr_cr_000001923.jpg,a black and gold decorated teapot with a bird on it,a small ceramic vase with a picture of a horse on it ,0,0.999868512153626,una tetera decorada en negro y oro con un pájaro en ella
ohccr_cr_000002209.jpg,a bag with a large snake skin pattern,a statue of a man with a sword in it ,0,0.999999046325684,una bolsa con un gran patrón de piel de serpiente
ohccr_cr_000002123.jpg,a plate with a yellow star design on it,a small white plate with a small bird on it ,0,0.999910593032837,una placa con un diseño de estrella amarilla en ella
ohccr_cr_000002015.jpg,a pile of wooden crates with the words ' the best way to store your goods ',a row of old fashioned wooden blocks with a clock on them ,0,0.963139533996582,un montón de cajas de madera con las palabras ' la mejor manera de almacenar sus mercancías '
ohccr_cr_000002101.jpg,a sculpture made out of wood and stone,a wooden box with a wooden trunk on top ,0,0.94468891620636,una escultura hecha de madera y piedra
ohccr_cr_000001871.jpg,a picture of a woman ' s head with a piece of art on it,a small clock with a picture of a cat on it ,0,0.972286403179169,una imagen de la cabeza de una mujer con una obra de arte en ella
ohccr_cr_000002231.jpg,a glass table with a mirror and a bunch of fish,a collection of baskets filled with various types of birds ,0,0.861189305782318,una mesa de cristal con un espejo y un manojo de pescado
ohccr_cr_000001921.jpg,a painting of a woman in a blue dress,a painting of a person with a flower in a blue and white pattern ,0,0.657098472118378,una pintura de una mujer con un vestido azul
ohccr_cr_000001991.jpg,a glass ball with a picture of a baby gorilla,a statue of a bear with a flower in it ,0,0.999999642372131,una bola de cristal con una foto de un gorila bebé
ohccr_cr_000002221.jpg,a green and blue tile with a pattern of leaves,a series of photos depicting a variety of plants ,0,0.999666690826416,un azulejo verde y azul con un patrón de hojas
ohccr_cr_000001967.jpg,a typewriter with a bunch of burnt paper,a toy elephant is sitting on a table ,0,0.998991906642914,una máquina de escribir con un montón de papel quemado
ohccr_cr_000001853.jpg,a large brown egg with a crack in the middle,a small brown vase sitting on top of a table ,0,0.985134243965149,un huevo marrón grande con una grieta en el medio
ohccr_cr_000002069.jpg,two masks with sticks sticking out of them,a figurine of a man with a toothbrush in his mouth ,0,0.99959522485733,dos máscaras con palos que sobresalen de ellas
ohccr_cr_000002197.jpg,a clay sculpture of a man with a hat and a canel,a statue of a man sitting on top of a wooden chair ,1,0.528221130371094,una estatua de un hombre sentado encima de una silla de madera
ohccr_cr_000002063.jpg,a ceramic tile with a drawing of a woman ' s face,a painting of a cow with a picture of a person ,0,0.99997079372406,una baldosa de cerámica con un dibujo de la cara de una mujer
ohccr_cr_000001917.jpg,a ceramic cat fig sitting on a white surface,a blue vase with a picture of a woman on it ,1,0.933163523674011,un jarrón azul con una foto de una mujer en él
ohccr_cr_000002169.jpg,a large piece of wood with a hole in the middle,a small piece of wood with a small claw on it ,1,0.639275252819061,un pequeño pedazo de madera con una pequeña garra en él
ohccr_cr_000001907.jpg,a green apple sitting on top of a brown bag,a pile of paper with a piece of paper on top of it ,0,0.999997019767761,una manzana verde sentada encima de una bolsa marrón
ohccr_cr_000001885.jpg,three old bottles,two vases with different colored flowers on them ,0,0.94457083940506,tres botellas viejas
ohccr_cr_000001919.jpg,a painting on a yellow background,a painting of a wall with graffiti on it ,1,0.878684163093567,una pintura de una pared con graffiti en ella
ohccr_cr_000002031.jpg,a piece of chocolate that is on a white surface,a small piece of wood with a small amount of dirt on it ,1,0.902979016304016,un pequeño pedazo de madera con una pequeña cantidad de suciedad en él
ohccr_cr_000001947.jpg,a white and green vase with a green design,a white ceramic vase with a flower on it ,0,0.967106580734253,un jarrón blanco y verde con un diseño verde
ohccr_cr_000002009.jpg,a green and black sculpture with a circular design,a large ceramic sculpture of a man with a blue face ,0,0.999594390392304,una escultura verde y negra con un diseño circular
ohccr_cr_000002227.jpg,a statue of two people standing next to each other figure,a statue of a man and a statue of a horse ,0,0.998838722705841,una estatua de dos personas paradas una al lado de la otra figura
ohccr_cr_000001913.jpg,a vase with a painting on it,a blue and white vase with a picture of a bird on it ,0,0.988961756229401,un jarrón con una pintura en él
ohccr_cr_000002185.jpg,a bird hanging from a string,a doll is hanging from a string with a string attached to it ,1,0.951035439968109,una muñeca está colgando de una cuerda con una cuerda unida a ella
ohccr_cr_000002061.jpg,a small blue and white vase with a stylized design,a blue and white vase with a picture of a bird on it ,0,0.945891201496124,un pequeño jarrón azul y blanco con un diseño estilizado
ohccr_cr_000001929.jpg,a pair of silver metal flower sculptures,a pair of scissors are cutting through a piece of fabric ,0,0.999333560466766,un par de esculturas de flores de metal plateado
ohccr_cr_000001971.jpg,a vase with a heart shaped design on it,a bird with a handle on a plant ,0,0.999946355819702,un jarrón con un diseño en forma de corazón
ohccr_cr_000001981.jpg,a black vase with a green handle,a green and white vase with a flower inside ,0,0.902374804019928,un jarrón negro con un mango verde
ohccr_cr_000001861.jpg,a small elephant statue with a baby elephant on its back,a statue of a man riding a elephant ,0,0.972063064575195,una pequeña estatua de elefante con un bebé elefante en la espalda
ohccr_cr_000002017.jpg,"a bunch of orange, yellow, and black colored fruit",a row of colorful colored hats on a table ,0,0.94231504201889,"un manojo de fruta de color naranja, amarillo y negro"
ohccr_cr_000001869.jpg,a sculpture of a woman holding a cup,a green vase with a picture of a cow on it ,1,0.834469079971314,un jarrón verde con una foto de una vaca en él
ohccr_cr_000002067.jpg,a sculpture of a horse and a man,a statue of a horse with a wooden head ,0,0.55518513917923,una escultura de un caballo y un hombre
ohccr_cr_000002013.jpg,a candle and some paper birds on a table,a painting of a man on a skateboard ,0,0.999954700469971,una vela y algunos pájaros de papel en una mesa
ohccr_cr_000002001.jpg,a vase with a bird on it ' s head,a bird is sticking its head in a water hole ,0,0.992580771446228,un jarrón con un pájaro en la cabeza
ohccr_cr_000001959.jpg,a small clay birdhouse with a bird inside,a statue of a bear with a clock on it ,0,0.999782383441925,una pequeña casa de pajaros de arcilla con un pájaro en el interior
ohccr_cr_000002131.jpg,a plate with a variety of food on it,a plate of food with flowers on it ,0,0.957778692245483,un plato con una variedad de comida en él
ohccr_cr_000002257.jpg,a painting of a bird with a hat and a bird on it ' s back,a statue of a man with a bird on his head ,0,0.998595297336578,una pintura de un pájaro con un sombrero y un pájaro en la espalda
ohccr_cr_000002149.jpg,a vase with a design on it,a large vase with a picture of a man on it ,0,0.980162858963013,un jarrón con un diseño en él
ohccr_cr_000002045.jpg,a plate with a face on it,a large white and blue decorated square cake ,0,0.999999761581421,un plato con una cara en él
ohccr_cr_000001845.jpg,a blue and white bowl with a bird on it,a blue vase with a picture of a bird on it ,0,0.990220189094544,un tazón azul y blanco con un pájaro en él
ohccr_cr_000001843.jpg,a ceramic jar with a design on it,a black and white vase with a picture of a man on it ,0,0.999178111553192,un tarro de cerámica con un diseño en él
ohccr_cr_000001963.jpg,a sculpture of a man ' s face with his hands in the air,a statue of a bear with a face on it ,0,0.943475842475891,una escultura del rostro de un hombre con las manos en el aire
ohccr_cr_000002049.jpg,a glass plate with a ship on it,a large white and blue clock on a wall ,0,0.999999642372131,una placa de vidrio con un barco en ella
ohccr_cr_000002241.jpg,a cage with a bird in it,a sculpture of a man and a bird in a cage ,1,0.821407318115234,una escultura de un hombre y un pájaro en una jaula
ohccr_cr_000001865.jpg,three silver vases with a white background,two animals are laying on a white surface ,0,0.99997866153717,tres jarrones de plata con fondo blanco
ohccr_cr_000002147.jpg,a group of three ceramic houses,a model of a toy train and a doll ,0,0.999713599681854,un grupo de tres casas de cerámica
ohccr_cr_000002047.jpg,a painting on a white surface,a painting of a white and black bird on a mirror ,0,0.983502924442291,una pintura sobre una superficie blanca
ohccr_cr_000001877.jpg,a statue of a boy sitting on a stack of books,a young boy sitting on a pile of logs ,0,0.98630952835083,una estatua de un niño sentado en un montón de libros
ohccr_cr_000001995.jpg,a small plate with a painting of a fox and a fox,a painting of a bird on a plate ,0,0.611153542995453,un pequeño plato con una pintura de un zorro y un zorro
ohccr_cr_000002263.jpg,a black and white ceramic sculpture of a skull,a black ceramic pot with a black handle ,1,0.574233412742615,una olla de cerámica negra con un mango negro
ohccr_cr_000001955.jpg,a small bowl with a design on it,a ceramic bowl with a vase on top of it ,0,0.997679769992828,un tazón pequeño con un diseño en él
ohccr_cr_000002033.jpg,a vase with a design on it,a small blue vase sitting on top of a table ,0,0.980567634105682,un jarrón con un diseño en él
ohccr_cr_000002192.jpg,a statue of a woman with a hat on her head,a statue of a bear sitting on top of a table ,0,0.792269051074982,una estatua de una mujer con un sombrero en la cabeza
ohccr_cr_000002091.jpg,a blue and black vase with a bird on it,a blue and white vase with a picture of a bird on it ,0,0.946732342243195,un jarrón azul y negro con un pájaro en él
ohcmo_mo_000001789.jpg,a pocket watch with a small glass case,a clock with a picture of a dog on it ,0,0.999716937541962,un reloj de bolsillo con una pequeña caja de vidrio
ohcmo_mo_000001526.jpg,a small globe on a stand,a small clock with a face on it ,0,0.999178826808929,un pequeño globo terráqueo en un stand
ohcmo_mo_000000959.jpg,a silverware with floral design,a small piece of art on a table ,0,0.999963283538818,una platería con diseño floral
ohcmo_mo_000001344.jpg,a pair of gold and diamond earrings,two small white vases with a blue background ,0,0.999997019767761,un par de pendientes de oro y diamantes
ohcmo_mo_000000985.jpg,a small white mother pearl and gold - plated metal pin,a small piece of paper with a toothbrush in it ,0,0.99994957447052,una pequeña perla blanca madre y un alfiler de metal chapado en oro
ohcmo_mo_000001502.jpg,a gold necklace with a flower design,a clock with a pattern on it ,0,0.999596893787384,un collar de oro con un diseño de flores
ohcmo_mo_000001294.jpg,a silver shell shaped dish,a white and black vase with a picture of a bird on it ,0,0.99999988079071,un plato en forma de concha de plata
ohcmo_mo_000000755.jpg,a wooden handle with a gold design on it,a black and white striped piece of wood with a knife ,0,0.999911665916443,un mango de madera con un diseño dorado
ohcmo_mo_000001706.jpg,a gold pocket watch with a chain,a large clock with a black handle on a table ,0,0.999852299690247,un reloj de bolsillo de oro con una cadena
ohcmo_mo_000001148.jpg,a pair of silver spoons,a white plate with a fork and spoon ,0,0.999091625213623,un par de cucharas de plata
ohcmo_mo_000001740.jpg,a gold pocket watch,a large brown clock with a blue face ,0,0.99996292591095,un reloj de bolsillo de oro
ohcmo_mo_000000891.jpg,a sword with a gold handle and a black handle,a black and white photo of a black and white knife ,0,0.979802787303925,una espada con un mango de oro y un mango negro
ohcmo_mo_000001494.jpg,a gold cross pendant with a rope,a pair of scissors are hanging from a rope ,0,0.999991655349731,un colgante de cruz de oro con una cuerda
ohcmo_mo_000000939.jpg,a silver bowl with floral decoration,a silver bowl with a small round metal bowl ,0,0.627362847328186,un tazón de plata con decoración floral
ohcmo_mo_000000685.jpg,a close up of a baseball bat with a ball,a small piece of wood with a knife sticking out of it ,0,0.984475076198578,un primer plano de un bate de béisbol con una pelota
ohcmo_mo_000000765.jpg,a small wooden stick with a handle,a black and white photo of a wooden bench ,0,0.999975204467773,un pequeño palo de madera con un mango
ohcmo_mo_000000879.jpg,a close up of a door handle on a door,a black leather leather leather leather leather leather leather leather leather leather leather leather leather leather leather leather leather leather,0,0.999870300292969,un cierre de la manija de la puerta en la puerta
ohcmo_mo_000000671.jpg,a baseball bat with a baseball cap on it,a baseball bat is on a table ,0,0.828729689121246,un bate de béisbol con una gorra de béisbol en él
ohcmo_mo_000001640.jpg,an old pocket watch with a gold case,a large clock with a black and white face ,0,0.999827206134796,un viejo reloj de bolsillo con una caja de oro
ohcmo_mo_000000829.jpg,a brass telescope with a brass handle,a black and white photo of a black and white polka dot ,0,1,un telescopio de latón con mango de latón
ohcmo_mo_000001528.jpg,a silver ball with a gold inscription on it,a silver and black clock on a table ,0,0.999990940093994,una bola de plata con una inscripción de oro en ella
ohcmo_mo_000001104.jpg,a close up of a metal object with a black background,a close up of a sheep's face ,1,0.950814366340637,un primer plano de la cara de una oveja
ohcmo_mo_000001308.jpg,a gold and diamond ring,a large gold vase with a gold handle ,0,0.999978303909302,un anillo de oro y diamante
ohcmo_mo_000001116.jpg,a silver tea kettle and a silver kettle,a ceramic pot with a clock on top of it ,0,0.999992609024048,una tetera de té de plata y una tetera de plata
ohcmo_mo_000000921.jpg,a silver plate with the word ' s on it,a street sign with a black background ,0,0.999813973903656,una placa de plata con la palabra ' s en ella
ohcmo_mo_000000915.jpg,a silver pitcher with a bird on the handle,a silver and black ceramic vase with a gold rim ,0,0.994868755340576,una jarra de plata con un pájaro en el mango
ohcmo_mo_000000997.jpg,a silver vase with a silver handle and a silver handle,a silver vase with a picture of a man on it ,0,0.662160158157349,un jarrón de plata con un mango de plata y un mango de plata
ohcmo_mo_000000711.jpg,a wooden pipe with a metal handle,a wooden table with a black and white photo ,0,0.999993801116943,una tubería de madera con mango de metal
ohcmo_mo_000000963.jpg,a silver ball with a small letter on it,a small piece of paper with a bird on it ,0,0.99998939037323,una bola de plata con una pequeña letra en ella
ohcmo_mo_000001296.jpg,a silver tray with a floral design,a white plate with a black and white reflection ,0,0.999873757362366,una bandeja de plata con un diseño floral
ohcmo_mo_000001017.jpg,a silver ring with a floral design,a silver bowl with a metal bowl on top of it ,0,0.99705696105957,un anillo de plata con un diseño floral
ohcmo_mo_000001562.jpg,a clock with a picture of a woman on it,a clock with a face painted on it ,0,0.727680742740631,un reloj con una foto de una mujer en él
ohcmo_mo_000001063.jpg,a silver bowl with a gold design on it,a silver bowl with a silver bowl on top of it ,0,0.940158128738403,un tazón de plata con un diseño de oro en él
ohcmo_mo_000001178.jpg,a silver plate with a number on it,a black and white photo of a metal object ,0,0.981255948543549,una placa de plata con un número en ella
ohcmo_mo_000001668.jpg,a gold pocket watch with a lion head on the dial,a small antique clock with a face on it ,0,0.68406081199646,un reloj de bolsillo de oro con una cabeza de león en el dial
ohcmo_mo_000001332.jpg,a yellow gold ring with a single diamond,a small black and white photo of a small black and white ,0,0.999999761581421,un anillo de oro amarillo con un solo diamante
ohcmo_mo_000000691.jpg,a small wooden pipe with a brass fitting,a black and white photo of a black and white fire hydrant ,0,0.999997138977051,una pequeña tubería de madera con un accesorio de latón
ohcmo_mo_000001188.jpg,a silver plate with a silver candle holder,two silver and black ceramic trays with a silver and black clock ,0,0.999308705329895,una placa de plata con un soporte de vela de plata
ohcmo_mo_000001194.jpg,a gold pen with a black tip,a black and white photo of a knife ,0,0.999938607215881,una pluma de oro con una punta negra
ohcmo_mo_000001763.jpg,a gold pocket watch with a floral design,a large gold and blue clock on a wall ,0,0.998192012310028,un reloj de bolsillo de oro con un diseño floral
ohcmo_mo_000001805.jpg,a gold pocket watch with a gold chain,a small antique antique clock with a flower ,0,0.985951900482178,un reloj de bolsillo de oro con una cadena de oro
ohcmo_mo_000001791.jpg,an antique gold pocket watch,a large brown and black clock on a blue wall ,0,0.999945759773254,un reloj de bolsillo de oro antiguo
ohcmo_mo_000001484.jpg,a close up of a rope with a metal hook,a large piece of wood with a rope attached to it ,0,0.93604564666748,un cierre de una cuerda con un gancho de metal
ohcmo_mo_000001801.jpg,a gold pocket watch with a gold case,a small round metal object with a handle ,0,0.769071400165558,un reloj de bolsillo de oro con una caja de oro
ohcmo_mo_000001618.jpg,an antique gold filled pocket watch,a large brown and black clock on a blue wall ,0,0.999998927116394,un antiguo reloj de bolsillo lleno de oro
ohcmo_mo_000001795.jpg,a brass door knob with a brass knob,a pair of scissors sitting on top of a table ,0,0.999580204486847,una perilla de latón con una perilla de latón
ohcmo_mo_000001039.jpg,a pair of silver plated and glass dishes,two metal plates with a pair of scissors on them ,0,0.991499125957489,un par de platos plateados y de vidrio
ohcmo_mo_000000777.jpg,a close up of a clock on a table,a small piece of art with a knife on it ,0,0.999380230903626,el cierre del reloj sobre la mesa
ohcmo_mo_000001108.jpg,a silver cup and a silver plate on a table,a silver bowl with a silver bowl on it ,0,0.848824918270111,una taza de plata y un plato de plata en una mesa
ohcmo_mo_000000659.jpg,a gold and leather cane with a decorative design,a wooden bench with a black handle and a black and white clock ,0,1,una caña de oro y cuero con un diseño decorativo
ohcmo_mo_000000825.jpg,a knife with a gold handle and a gold handle,a small white and black machine with a knife in it ,0,0.999676704406738,un cuchillo con un mango de oro y un mango de oro
ohcmo_mo_000000937.jpg,a silver pitcher on a silver plate,a silver and black ceramic vase with a gold and silver handle ,0,0.997937858104706,una jarra de plata en una placa de plata
ohcmo_mo_000001576.jpg,a clock with a clock face on it,a clock with a face on it ,1,0.611414551734924,un reloj con una cara en él
ohcmo_mo_000001482.jpg,a gold and diamond necklace,a small white bird is hanging from a rope ,0,0.998705506324768,un collar de oro y diamantes
ohcmo_mo_000000643.jpg,a gold and enamele dagger with a blue stone in the center,a piece of paper with a knife on it ,0,0.999998331069946,una daga de oro y esmalte con una piedra azul en el centro
ohcmo_mo_000001630.jpg,nick nick nick nick nick nick nick nick nick nick nick nick nick nick nick nick nick nick nick nick,a blurry photo of a street sign ,0,0.947798252105713,Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick Nick
ohcmo_mo_000001106.jpg,a silver bowl with a handle and a handle,a silver metal plate with a gold ring on it ,0,0.998857021331787,un tazón de plata con un mango y un mango
ohcmo_mo_000001406.jpg,an antique gold and diamond bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro,a clock with a face painted on it ,0,0.978189170360565,un antiguo oro y diamante bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro
ohcmo_mo_000000733.jpg,a brass handle with a bird head on it,a black and white photo of a white and black fire hydrant ,0,1,un mango de latón con una cabeza de pájaro en él
ohcmo_mo_000001166.jpg,a silver plate with a silver handle and a silver handle,a painting of a bird on a wall ,0,0.998169779777527,una placa de plata con un mango de plata y un mango de plata
